cust_id;pref;score
2842;preferenceItemOne;39.34
2843;preferenceItemOneTwoThree;45.83
2843;preferenceItemOne;16.67
2844;preferenceItemOneTwoThree;46.15
2844;preferenceItemOne;26.92
2845;preferenceItemOneTwoThree;45.83
2845;preferenceItemOne;16.67
2846;preferenceItemOneTwoThree;36.36
2846;preferenceItemOne;3.64
2847;preferenceItemOneTwoThree;35.59
2847;preferenceItemOne;11.86
2848;preferenceItemOneTwoThree;83.33
2848;preferenceItemOne;25
2849;preferenceItemOneTwoThree;60
2849;preferenceItemOne;35
2850;preferenceItemOneTwoThree;48
2850;preferenceItemOne;36
2851;preferenceItemOneTwoThree;42.86
2851;preferenceItemOne;7.14
2852;preferenceItemOneTwoThree;38.98
2852;preferenceItemOne;25.42
2853;preferenceItemOneTwoThree;34.62
2853;preferenceItemOne;11.54
2854;preferenceItemOneTwoThree;25.53
2854;preferenceItemOne;2.13
2855;preferenceItemOneTwoThree;22.22
2855;preferenceItemOne;5.56
2856;preferenceItemOneTwoThree;37.5
2856;preferenceItemOne;12.5
2857;preferenceItemOneTwoThree;33.33
2857;preferenceItemOne;26.67
2858;preferenceItemOneTwoThree;21.88
2858;preferenceItemOne;9.38
2859;preferenceItemOneTwoThree;35.71
2859;preferenceItemOne;16.67
2860;preferenceItemOneTwoThree;38.46
2860;preferenceItemOne;19.23
2861;preferenceItemOneTwoThree;63.16
2861;preferenceItemOne;26.32
2862;preferenceItemOneTwoThree;52.17
2862;preferenceItemOne;30.43
2863;preferenceItemOneTwoThree;47.37
2863;preferenceItemOne;31.58
2864;preferenceItemOneTwoThree;72.73
2864;preferenceItemOne;50
2865;preferenceItemOneTwoThree;40
2865;preferenceItemOne;23.33
2866;preferenceItemOneTwoThree;48.48
2866;preferenceItemOne;21.21
2867;preferenceItemOneTwoThree;58
2867;preferenceItemOne;28
2868;preferenceItemOneTwoThree;49.4
2868;preferenceItemOne;13.25
2869;preferenceItemOneTwoThree;51.72
2869;preferenceItemOne;15.52
2870;preferenceItemOneTwoThree;33.06
2870;preferenceItemOne;8.06
2871;preferenceItemOneTwoThree;56.25
2871;preferenceItemOne;18.75
2872;preferenceItemOneTwoThree;30.77
2872;preferenceItemOne;15.38
2873;preferenceItemOneTwoThree;42.86
2873;preferenceItemOne;9.52
2874;preferenceItemOneTwoThree;50
2874;preferenceItemOne;15.38
2875;preferenceItemOneTwoThree;33.33
2875;preferenceItemOne;11.11
2876;preferenceItemOneTwoThree;37.04
2876;preferenceItemOne;7.41
2877;preferenceItemOneTwoThree;34.21
2877;preferenceItemOne;2.63
2878;preferenceItemOneTwoThree;31.82
2878;preferenceItemOne;27.27
2879;preferenceItemOneTwoThree;36
2879;preferenceItemOne;20
2880;preferenceItemOneTwoThree;38.78
2880;preferenceItemOne;12.24
2881;preferenceItemOneTwoThree;44.62
2881;preferenceItemOne;10.77
2882;preferenceItemOneTwoThree;28.26
2882;preferenceItemOne;15.22
2883;preferenceItemOneTwoThree;38.46
2883;preferenceItemOne;28.21
2884;preferenceItemOneTwoThree;38.98
2884;preferenceItemOne;15.25
2885;preferenceItemOneTwoThree;30.43
2885;preferenceItemOne;14.49
2886;preferenceItemOneTwoThree;41.86
2886;preferenceItemOne;18.6
2887;preferenceItemOneTwoThree;40
2887;preferenceItemOne;10
2888;preferenceItemOneTwoThree;43.24
2888;preferenceItemOne;21.62
2889;preferenceItemOneTwoThree;47.54
2889;preferenceItemOne;13.11
2890;preferenceItemOneTwoThree;36.59
2890;preferenceItemOne;24.39
2891;preferenceItemOneTwoThree;38.78
2891;preferenceItemOne;12.24
2892;preferenceItemOneTwoThree;46.43
2892;preferenceItemOne;12.5
2893;preferenceItemOneTwoThree;45.95
2893;preferenceItemOne;24.32
2894;preferenceItemOneTwoThree;46.51
2894;preferenceItemOne;16.28
2895;preferenceItemOneTwoThree;45.1
2895;preferenceItemOne;21.57
2896;preferenceItemOneTwoThree;30.88
2896;preferenceItemOne;5.88
2897;preferenceItemOneTwoThree;72.5
2897;preferenceItemOne;40
2898;preferenceItemOneTwoThree;31.11
2898;preferenceItemOne;6.67
2899;preferenceItemOneTwoThree;45.83
2899;preferenceItemOne;18.75
2900;preferenceItemOneTwoThree;50
2900;preferenceItemOne;25
2901;preferenceItemOneTwoThree;41.67
2901;preferenceItemOne;19.05
2902;preferenceItemOneTwoThree;54.05
2902;preferenceItemOne;27.03
2903;preferenceItemOneTwoThree;46.02
2903;preferenceItemOne;9.73
2904;preferenceItemOneTwoThree;64.52
2904;preferenceItemOne;35.48
2905;preferenceItemOneTwoThree;72
2905;preferenceItemOne;40
2906;preferenceItemOneTwoThree;61.29
2906;preferenceItemOne;16.13
2907;preferenceItemOneTwoThree;43.33
2907;preferenceItemOne;13.33
2908;preferenceItemOneTwoThree;32.79
2908;preferenceItemOne;11.48
2909;preferenceItemOneTwoThree;56.25
2909;preferenceItemOne;20.83
2910;preferenceItemOneTwoThree;47.37
2910;preferenceItemOne;31.58
2911;preferenceItemOneTwoThree;46.15
2911;preferenceItemOne;26.92
2912;preferenceItemOneTwoThree;48
2912;preferenceItemOne;36
2913;preferenceItemOneTwoThree;54.55
2913;preferenceItemOne;27.27
2914;preferenceItemOneTwoThree;50
2914;preferenceItemOne;15
2915;preferenceItemOneTwoThree;43.75
2915;preferenceItemOne;21.88
2916;preferenceItemOneTwoThree;37.5
2916;preferenceItemOne;16.67
2917;preferenceItemOneTwoThree;40
2917;preferenceItemOne;10
2918;preferenceItemOneTwoThree;30
2918;preferenceItemOne;17.5
2919;preferenceItemOneTwoThree;40
2919;preferenceItemOne;20
2920;preferenceItemOneTwoThree;57.14
2920;preferenceItemOne;28.57
2921;preferenceItemOneTwoThree;37.5
2921;preferenceItemOne;12.5
2922;preferenceItemOneTwoThree;40.48
2922;preferenceItemOne;9.52
2923;preferenceItemOneTwoThree;42.86
2923;preferenceItemOne;28.57
2924;preferenceItemOneTwoThree;42.42
2924;preferenceItemOne;21.21
2925;preferenceItemOneTwoThree;36.11
2925;preferenceItemOne;19.44
2926;preferenceItemOneTwoThree;47.83
2926;preferenceItemOne;13.04
2927;preferenceItemOneTwoThree;34.48
2927;preferenceItemOne;20.69
2928;preferenceItemOneTwoThree;44.44
2928;preferenceItemOne;11.11
2929;preferenceItemOneTwoThree;33.33
2929;preferenceItemOne;16.67
2930;preferenceItemOneTwoThree;29.85
2930;preferenceItemOne;11.94
2931;preferenceItemOneTwoThree;43.75
2931;preferenceItemOne;25
2932;preferenceItemOneTwoThree;66.67
2932;preferenceItemOne;37.5
2933;preferenceItemOneTwoThree;46
2933;preferenceItemOne;24
2934;preferenceItemOneTwoThree;32
2934;preferenceItemOne;16
2935;preferenceItemOneTwoThree;55
2935;preferenceItemOne;40
2936;preferenceItemOneTwoThree;26.09
2936;preferenceItemOne;6.52
2937;preferenceItemOneTwoThree;46.15
2937;preferenceItemOne;20.51
2938;preferenceItemOneTwoThree;47.37
2938;preferenceItemOne;21.05
2939;preferenceItemOneTwoThree;68.75
2939;preferenceItemOne;37.5
2940;preferenceItemOneTwoThree;50
2940;preferenceItemOne;9.09
2941;preferenceItemOneTwoThree;50
2941;preferenceItemOne;10
2942;preferenceItemOneTwoThree;52.94
2942;preferenceItemOne;23.53
2943;preferenceItemOneTwoThree;72.73
2943;preferenceItemOne;45.45
2944;preferenceItemOneTwoThree;40
2944;preferenceItemOne;28
2945;preferenceItemOneTwoThree;42.86
2945;preferenceItemOne;33.33
2946;preferenceItemOneTwoThree;78.57
2946;preferenceItemOne;42.86
2947;preferenceItemOneTwoThree;37.5
2947;preferenceItemOne;16.67
2948;preferenceItemOneTwoThree;64.71
2948;preferenceItemOne;29.41
2949;preferenceItemOneTwoThree;53.85
2949;preferenceItemOne;23.08
2950;preferenceItemOneTwoThree;47.06
2950;preferenceItemOne;17.65
2951;preferenceItemOneTwoThree;38.46
2951;preferenceItemOne;19.23
2952;preferenceItemOneTwoThree;54.55
2952;preferenceItemOne;20.45
2953;preferenceItemOneTwoThree;47.73
2953;preferenceItemOne;22.73
2954;preferenceItemOneTwoThree;52.5
2954;preferenceItemOne;22.5
2955;preferenceItemOneTwoThree;46.3
2955;preferenceItemOne;20.37
2956;preferenceItemOneTwoThree;65.22
2956;preferenceItemOne;21.74
2957;preferenceItemOneTwoThree;26.58
2957;preferenceItemOne;8.86
2958;preferenceItemOneTwoThree;41.46
2958;preferenceItemOne;26.83
2959;preferenceItemOneTwoThree;38.37
2959;preferenceItemOne;12.79
2960;preferenceItemOneTwoThree;43.48
2960;preferenceItemOne;26.09
2961;preferenceItemOneTwoThree;38.1
2961;preferenceItemOne;11.9
2962;preferenceItemOneTwoThree;34.78
2962;preferenceItemOne;7.61
2963;preferenceItemOneTwoThree;61.11
2963;preferenceItemOne;44.44
2964;preferenceItemOneTwoThree;51.39
2964;preferenceItemOne;16.67
2965;preferenceItemOneTwoThree;53.12
2965;preferenceItemOne;25
2966;preferenceItemOneTwoThree;47.06
2966;preferenceItemOne;20.59
2967;preferenceItemOneTwoThree;53.23
2967;preferenceItemOne;11.29
2968;preferenceItemOneTwoThree;50
2968;preferenceItemOne;25
2969;preferenceItemOneTwoThree;43.33
2969;preferenceItemOne;10
2970;preferenceItemOneTwoThree;25.35
2970;preferenceItemOne;11.27
2971;preferenceItemOneTwoThree;33.33
2971;preferenceItemOne;18.52
2972;preferenceItemOneTwoThree;29.58
2972;preferenceItemOne;12.68
2973;preferenceItemOneTwoThree;22.22
2973;preferenceItemOne;5.56
2974;preferenceItemOneTwoThree;51.06
2974;preferenceItemOne;21.28
2975;preferenceItemOneTwoThree;44.12
2975;preferenceItemOne;17.65
2976;preferenceItemOneTwoThree;59.26
2976;preferenceItemOne;37.04
2977;preferenceItemOneTwoThree;33.33
2977;preferenceItemOne;8.05
2978;preferenceItemOneTwoThree;35.48
2978;preferenceItemOne;12.9
2979;preferenceItemOneTwoThree;35.29
2979;preferenceItemOne;13.73
2980;preferenceItemOneTwoThree;34.86
2980;preferenceItemOne;11.93
2981;preferenceItemOneTwoThree;47.62
2981;preferenceItemOne;19.05
2982;preferenceItemOneTwoThree;35.71
2982;preferenceItemOne;7.14
2983;preferenceItemOneTwoThree;30.19
2983;preferenceItemOne;7.55
2984;preferenceItemOneTwoThree;30.77
2984;preferenceItemOne;11.54
2985;preferenceItemOneTwoThree;22.92
2985;preferenceItemOne;12.5
2986;preferenceItemOneTwoThree;40
2986;preferenceItemOne;15
2987;preferenceItemOneTwoThree;66.67
2987;preferenceItemOne;12.5
2988;preferenceItemOneTwoThree;37.5
2988;preferenceItemOne;12.5
2989;preferenceItemOneTwoThree;62.5
2989;preferenceItemOne;37.5
2990;preferenceItemOneTwoThree;27.5
2990;preferenceItemOne;7.5
2991;preferenceItemOneTwoThree;26
2991;preferenceItemOne;6
2992;preferenceItemOneTwoThree;18.18
2992;preferenceItemOne;0
2993;preferenceItemOneTwoThree;81.82
2993;preferenceItemOne;45.45
2994;preferenceItemOneTwoThree;60
2994;preferenceItemOne;40
2995;preferenceItemOneTwoThree;40
2995;preferenceItemOne;20
2996;preferenceItemOneTwoThree;42.11
2996;preferenceItemOne;15.79
2997;preferenceItemOneTwoThree;30.43
2997;preferenceItemOne;0
2998;preferenceItemOneTwoThree;41.18
2998;preferenceItemOne;11.76
2999;preferenceItemOneTwoThree;48.57
2999;preferenceItemOne;22.86
3000;preferenceItemOneTwoThree;48
3000;preferenceItemOne;12
3001;preferenceItemOneTwoThree;27.45
3001;preferenceItemOne;9.8
3002;preferenceItemOneTwoThree;36
3002;preferenceItemOne;12
3003;preferenceItemOneTwoThree;30.56
3003;preferenceItemOne;13.89
3004;preferenceItemOneTwoThree;37.5
3004;preferenceItemOne;16.67
3005;preferenceItemOneTwoThree;46.43
3005;preferenceItemOne;17.86
3006;preferenceItemOneTwoThree;44.23
3006;preferenceItemOne;15.38
3007;preferenceItemOneTwoThree;16.67
3007;preferenceItemOne;3.33
3008;preferenceItemOneTwoThree;55
3008;preferenceItemOne;20
3009;preferenceItemOneTwoThree;57.14
3009;preferenceItemOne;14.29
3010;preferenceItemOneTwoThree;34.78
3010;preferenceItemOne;13.04
3011;preferenceItemOneTwoThree;62.5
3011;preferenceItemOne;50
3012;preferenceItemOneTwoThree;47.37
3012;preferenceItemOne;21.05
3013;preferenceItemOneTwoThree;61.54
3013;preferenceItemOne;38.46
3014;preferenceItemOneTwoThree;42.86
3014;preferenceItemOne;7.14
3015;preferenceItemOneTwoThree;27.27
3015;preferenceItemOne;9.09
3016;preferenceItemOneTwoThree;25
3016;preferenceItemOne;18.75
3017;preferenceItemOneTwoThree;13.1
3017;preferenceItemOne;4.76
3018;preferenceItemOneTwoThree;38.1
3018;preferenceItemOne;7.14
3019;preferenceItemOneTwoThree;45.83
3019;preferenceItemOne;14.58
3020;preferenceItemOneTwoThree;48.39
3020;preferenceItemOne;25.81
3021;preferenceItemOneTwoThree;38
3021;preferenceItemOne;16
3022;preferenceItemOneTwoThree;42.11
3022;preferenceItemOne;10.53
3023;preferenceItemOneTwoThree;35
3023;preferenceItemOne;2.5
3024;preferenceItemOneTwoThree;42.31
3024;preferenceItemOne;19.23
3025;preferenceItemOneTwoThree;62.5
3025;preferenceItemOne;31.25
3026;preferenceItemOneTwoThree;39.13
3026;preferenceItemOne;17.39
3027;preferenceItemOneTwoThree;23.81
3027;preferenceItemOne;19.05
3028;preferenceItemOneTwoThree;35.14
3028;preferenceItemOne;16.22
3029;preferenceItemOneTwoThree;52
3029;preferenceItemOne;8
3030;preferenceItemOneTwoThree;43.33
3030;preferenceItemOne;30
3031;preferenceItemOneTwoThree;45.83
3031;preferenceItemOne;25
3032;preferenceItemOneTwoThree;22.58
3032;preferenceItemOne;6.45
3033;preferenceItemOneTwoThree;50
3033;preferenceItemOne;15.38
3034;preferenceItemOneTwoThree;45.59
3034;preferenceItemOne;14.71
3035;preferenceItemOneTwoThree;38.46
3035;preferenceItemOne;28.21
3036;preferenceItemOneTwoThree;27.47
3036;preferenceItemOne;3.3
3037;preferenceItemOneTwoThree;34.69
3037;preferenceItemOne;18.37
3038;preferenceItemOneTwoThree;45.71
3038;preferenceItemOne;17.14
3039;preferenceItemOneTwoThree;46.15
3039;preferenceItemOne;17.95
3040;preferenceItemOneTwoThree;48.57
3040;preferenceItemOne;8.57
3041;preferenceItemOneTwoThree;47.06
3041;preferenceItemOne;26.47
3042;preferenceItemOneTwoThree;43.1
3042;preferenceItemOne;27.59
3043;preferenceItemOneTwoThree;19.82
3043;preferenceItemOne;5.41
3044;preferenceItemOneTwoThree;38.1
3044;preferenceItemOne;12.7
3045;preferenceItemOneTwoThree;55.56
3045;preferenceItemOne;25.93
3046;preferenceItemOneTwoThree;43.75
3046;preferenceItemOne;18.75
3047;preferenceItemOneTwoThree;43.33
3047;preferenceItemOne;13.33
3048;preferenceItemOneTwoThree;50
3048;preferenceItemOne;10.42
3049;preferenceItemOneTwoThree;45.83
3049;preferenceItemOne;18.75
3050;preferenceItemOneTwoThree;50
3050;preferenceItemOne;25
3051;preferenceItemOneTwoThree;30
3051;preferenceItemOne;20
3052;preferenceItemOneTwoThree;28.57
3052;preferenceItemOne;14.29
3053;preferenceItemOneTwoThree;23.53
3053;preferenceItemOne;5.88
3054;preferenceItemOneTwoThree;33.33
3054;preferenceItemOne;11.11
3055;preferenceItemOneTwoThree;33.33
3055;preferenceItemOne;3.7
3056;preferenceItemOneTwoThree;15.79
3056;preferenceItemOne;10.53
3057;preferenceItemOneTwoThree;38.46
3057;preferenceItemOne;23.08
3058;preferenceItemOneTwoThree;38.46
3058;preferenceItemOne;30.77
3059;preferenceItemOneTwoThree;31.25
3059;preferenceItemOne;6.25
3060;preferenceItemOneTwoThree;29.03
3060;preferenceItemOne;9.68
3061;preferenceItemOneTwoThree;51.35
3061;preferenceItemOne;32.43
3062;preferenceItemOneTwoThree;41.18
3062;preferenceItemOne;17.65
3063;preferenceItemOneTwoThree;65.85
3063;preferenceItemOne;43.9
3064;preferenceItemOneTwoThree;42.42
3064;preferenceItemOne;15.15
3065;preferenceItemOneTwoThree;50
3065;preferenceItemOne;14.71
3066;preferenceItemOneTwoThree;41.27
3066;preferenceItemOne;28.57
3067;preferenceItemOneTwoThree;58.97
3067;preferenceItemOne;17.95
3068;preferenceItemOneTwoThree;60.87
3068;preferenceItemOne;26.09
3069;preferenceItemOneTwoThree;37.5
3069;preferenceItemOne;25
3070;preferenceItemOneTwoThree;29.41
3070;preferenceItemOne;11.76
3071;preferenceItemOneTwoThree;56.25
3071;preferenceItemOne;12.5
3072;preferenceItemOneTwoThree;42.86
3072;preferenceItemOne;7.14
3073;preferenceItemOneTwoThree;44.44
3073;preferenceItemOne;22.22
3074;preferenceItemOneTwoThree;52.17
3074;preferenceItemOne;13.04
3075;preferenceItemOneTwoThree;56.25
3075;preferenceItemOne;43.75
3076;preferenceItemOneTwoThree;23.68
3076;preferenceItemOne;5.26
3077;preferenceItemOneTwoThree;64.71
3077;preferenceItemOne;29.41
3078;preferenceItemOneTwoThree;37.5
3078;preferenceItemOne;31.25
3079;preferenceItemOneTwoThree;36.67
3079;preferenceItemOne;3.33
3080;preferenceItemOneTwoThree;38.1
3080;preferenceItemOne;23.81
3081;preferenceItemOneTwoThree;33.33
3081;preferenceItemOne;26.67
3082;preferenceItemOneTwoThree;50
3082;preferenceItemOne;22.22
3083;preferenceItemOneTwoThree;37.5
3083;preferenceItemOne;37.5
3084;preferenceItemOneTwoThree;44
3084;preferenceItemOne;8
3085;preferenceItemOneTwoThree;17.07
3085;preferenceItemOne;2.44
3086;preferenceItemOneTwoThree;28
3086;preferenceItemOne;16
3087;preferenceItemOneTwoThree;33.33
3087;preferenceItemOne;8.33
3088;preferenceItemOneTwoThree;47.06
3088;preferenceItemOne;17.65
3089;preferenceItemOneTwoThree;22.41
3089;preferenceItemOne;5.17
3090;preferenceItemOneTwoThree;81.25
3090;preferenceItemOne;43.75
3091;preferenceItemOneTwoThree;23.08
3091;preferenceItemOne;15.38
3092;preferenceItemOneTwoThree;28
3092;preferenceItemOne;20
3093;preferenceItemOneTwoThree;50
3093;preferenceItemOne;41.67
3094;preferenceItemOneTwoThree;32
3094;preferenceItemOne;16
3095;preferenceItemOneTwoThree;27.78
3095;preferenceItemOne;11.11
3096;preferenceItemOneTwoThree;22.22
3096;preferenceItemOne;5.56
3097;preferenceItemOneTwoThree;20.59
3097;preferenceItemOne;5.88
3098;preferenceItemOneTwoThree;42.86
3098;preferenceItemOne;19.05
3099;preferenceItemOneTwoThree;31.25
3099;preferenceItemOne;18.75
3100;preferenceItemOneTwoThree;38.1
3100;preferenceItemOne;19.05
3101;preferenceItemOneTwoThree;29.41
3101;preferenceItemOne;5.88
3102;preferenceItemOneTwoThree;33.33
3102;preferenceItemOne;12.5
3103;preferenceItemOneTwoThree;34.48
3103;preferenceItemOne;13.79
3104;preferenceItemOneTwoThree;23.53
3104;preferenceItemOne;5.88
3105;preferenceItemOneTwoThree;51.85
3105;preferenceItemOne;11.11
3106;preferenceItemOneTwoThree;46.15
3106;preferenceItemOne;26.92
3107;preferenceItemOneTwoThree;47.37
3107;preferenceItemOne;21.05
3108;preferenceItemOneTwoThree;33.33
3108;preferenceItemOne;11.11
3109;preferenceItemOneTwoThree;35
3109;preferenceItemOne;25
3110;preferenceItemOneTwoThree;35.9
3110;preferenceItemOne;12.82
3111;preferenceItemOneTwoThree;43.9
3111;preferenceItemOne;17.07
3112;preferenceItemOneTwoThree;76.92
3112;preferenceItemOne;34.62
3113;preferenceItemOneTwoThree;32
3113;preferenceItemOne;4
3114;preferenceItemOneTwoThree;46.77
3114;preferenceItemOne;14.52
3115;preferenceItemOneTwoThree;38.71
3115;preferenceItemOne;22.58
3116;preferenceItemOneTwoThree;42.59
3116;preferenceItemOne;16.67
3117;preferenceItemOneTwoThree;40.98
3117;preferenceItemOne;27.87
3118;preferenceItemOneTwoThree;36.54
3118;preferenceItemOne;17.31
3119;preferenceItemOneTwoThree;37.93
3119;preferenceItemOne;24.14
3120;preferenceItemOneTwoThree;58.49
3120;preferenceItemOne;16.98
3121;preferenceItemOneTwoThree;50
3121;preferenceItemOne;15
3122;preferenceItemOneTwoThree;50
3122;preferenceItemOne;27.27
3123;preferenceItemOneTwoThree;42.5
3123;preferenceItemOne;20
3124;preferenceItemOneTwoThree;28.36
3124;preferenceItemOne;8.96
3125;preferenceItemOneTwoThree;55.41
3125;preferenceItemOne;27.03
3126;preferenceItemOneTwoThree;47.14
3126;preferenceItemOne;24.29
3127;preferenceItemOneTwoThree;40.38
3127;preferenceItemOne;15.38
3128;preferenceItemOneTwoThree;27.59
3128;preferenceItemOne;4.31
3129;preferenceItemOneTwoThree;46.05
3129;preferenceItemOne;25
3130;preferenceItemOneTwoThree;32.39
3130;preferenceItemOne;4.23
3131;preferenceItemOneTwoThree;46.02
3131;preferenceItemOne;9.73
3132;preferenceItemOneTwoThree;40
3132;preferenceItemOne;18.33
3133;preferenceItemOneTwoThree;40.48
3133;preferenceItemOne;14.29
3134;preferenceItemOneTwoThree;32.61
3134;preferenceItemOne;17.39
3135;preferenceItemOneTwoThree;44.44
3135;preferenceItemOne;19.44
3136;preferenceItemOneTwoThree;25.81
3136;preferenceItemOne;12.9
3137;preferenceItemOneTwoThree;53.66
3137;preferenceItemOne;19.51
3138;preferenceItemOneTwoThree;51.72
3138;preferenceItemOne;27.59
3139;preferenceItemOneTwoThree;48.48
3139;preferenceItemOne;24.24
3140;preferenceItemOneTwoThree;42.11
3140;preferenceItemOne;21.05
3141;preferenceItemOneTwoThree;38.89
3141;preferenceItemOne;22.22
3142;preferenceItemOneTwoThree;50
3142;preferenceItemOne;37.5
3143;preferenceItemOneTwoThree;30.36
3143;preferenceItemOne;8.93
3144;preferenceItemOneTwoThree;39.39
3144;preferenceItemOne;33.33
3145;preferenceItemOneTwoThree;34.15
3145;preferenceItemOne;14.63
3146;preferenceItemOneTwoThree;34.48
3146;preferenceItemOne;6.9
3147;preferenceItemOneTwoThree;48.48
3147;preferenceItemOne;21.21
3148;preferenceItemOneTwoThree;25
3148;preferenceItemOne;3.57
3149;preferenceItemOneTwoThree;38.89
3149;preferenceItemOne;13.89
3150;preferenceItemOneTwoThree;27.66
3150;preferenceItemOne;10.64
3151;preferenceItemOneTwoThree;57.14
3151;preferenceItemOne;10.71
3152;preferenceItemOneTwoThree;44.74
3152;preferenceItemOne;13.16
3153;preferenceItemOneTwoThree;48
3153;preferenceItemOne;16
3154;preferenceItemOneTwoThree;57.14
3154;preferenceItemOne;19.05
3155;preferenceItemOneTwoThree;40.74
3155;preferenceItemOne;25.93
3156;preferenceItemOneTwoThree;45.45
3156;preferenceItemOne;24.24
3157;preferenceItemOneTwoThree;40.91
3157;preferenceItemOne;9.09
3158;preferenceItemOneTwoThree;41.67
3158;preferenceItemOne;12.5
3159;preferenceItemOneTwoThree;50
3159;preferenceItemOne;0
3160;preferenceItemOneTwoThree;40.91
3160;preferenceItemOne;27.27
3161;preferenceItemOneTwoThree;50
3161;preferenceItemOne;26.67
3162;preferenceItemOneTwoThree;26.09
3162;preferenceItemOne;4.35
3163;preferenceItemOneTwoThree;40.91
3163;preferenceItemOne;31.82
3164;preferenceItemOneTwoThree;54.55
3164;preferenceItemOne;22.73
3165;preferenceItemOneTwoThree;50
3165;preferenceItemOne;25
3166;preferenceItemOneTwoThree;44
3166;preferenceItemOne;20
3167;preferenceItemOneTwoThree;47.37
3167;preferenceItemOne;10.53
3168;preferenceItemOneTwoThree;24.24
3168;preferenceItemOne;9.09
3169;preferenceItemOneTwoThree;33.33
3169;preferenceItemOne;20.83
3170;preferenceItemOneTwoThree;45.45
3170;preferenceItemOne;18.18
3171;preferenceItemOneTwoThree;44.44
3171;preferenceItemOne;22.22
3172;preferenceItemOneTwoThree;50
3172;preferenceItemOne;12.5
3173;preferenceItemOneTwoThree;57.14
3173;preferenceItemOne;14.29
3174;preferenceItemOneTwoThree;26.67
3174;preferenceItemOne;6.67
3175;preferenceItemOneTwoThree;45.45
3175;preferenceItemOne;0
3176;preferenceItemOneTwoThree;80.95
3176;preferenceItemOne;66.67
3177;preferenceItemOneTwoThree;33.33
3177;preferenceItemOne;15.15
3178;preferenceItemOneTwoThree;28.87
3178;preferenceItemOne;13.4
3179;preferenceItemOneTwoThree;40.4
3179;preferenceItemOne;10.1
3180;preferenceItemOneTwoThree;38.46
3180;preferenceItemOne;9.23
3181;preferenceItemOneTwoThree;52.78
3181;preferenceItemOne;33.33
3182;preferenceItemOneTwoThree;42.86
3182;preferenceItemOne;20.41
3183;preferenceItemOneTwoThree;42.22
3183;preferenceItemOne;22.22
3184;preferenceItemOneTwoThree;35.29
3184;preferenceItemOne;11.76
3185;preferenceItemOneTwoThree;41.94
3185;preferenceItemOne;22.58
3186;preferenceItemOneTwoThree;31.71
3186;preferenceItemOne;2.44
3187;preferenceItemOneTwoThree;54.84
3187;preferenceItemOne;12.9
3188;preferenceItemOneTwoThree;38.64
3188;preferenceItemOne;13.64
3189;preferenceItemOneTwoThree;38.46
3189;preferenceItemOne;9.62
3190;preferenceItemOneTwoThree;35.29
3190;preferenceItemOne;19.12
3191;preferenceItemOneTwoThree;38.89
3191;preferenceItemOne;9.26
3192;preferenceItemOneTwoThree;22.22
3192;preferenceItemOne;3.7
3193;preferenceItemOneTwoThree;30
3193;preferenceItemOne;10
3194;preferenceItemOneTwoThree;45.59
3194;preferenceItemOne;14.71
3195;preferenceItemOneTwoThree;33.33
3195;preferenceItemOne;16.67
3196;preferenceItemOneTwoThree;47.62
3196;preferenceItemOne;19.05
3197;preferenceItemOneTwoThree;55
3197;preferenceItemOne;15
3198;preferenceItemOneTwoThree;69.23
3198;preferenceItemOne;34.62
3199;preferenceItemOneTwoThree;44
3199;preferenceItemOne;16
3200;preferenceItemOneTwoThree;38.89
3200;preferenceItemOne;22.22
3201;preferenceItemOneTwoThree;46.15
3201;preferenceItemOne;26.92
3202;preferenceItemOneTwoThree;48
3202;preferenceItemOne;16
3203;preferenceItemOneTwoThree;79.17
3203;preferenceItemOne;58.33
3204;preferenceItemOneTwoThree;22.22
3204;preferenceItemOne;3.7
3205;preferenceItemOneTwoThree;63.64
3205;preferenceItemOne;36.36
3206;preferenceItemOneTwoThree;47.83
3206;preferenceItemOne;17.39
3207;preferenceItemOneTwoThree;60
3207;preferenceItemOne;30
3208;preferenceItemOneTwoThree;76.92
3208;preferenceItemOne;46.15
3209;preferenceItemOneTwoThree;56
3209;preferenceItemOne;16
3210;preferenceItemOneTwoThree;53.85
3210;preferenceItemOne;15.38
3211;preferenceItemOneTwoThree;25.81
3211;preferenceItemOne;3.23
3212;preferenceItemOneTwoThree;31.43
3212;preferenceItemOne;8.57
3213;preferenceItemOneTwoThree;41.67
3213;preferenceItemOne;4.17
3214;preferenceItemOneTwoThree;86.84
3214;preferenceItemOne;60.53
3215;preferenceItemOneTwoThree;55
3215;preferenceItemOne;40
3216;preferenceItemOneTwoThree;64.71
3216;preferenceItemOne;29.41
3217;preferenceItemOneTwoThree;66.67
3217;preferenceItemOne;33.33
3218;preferenceItemOneTwoThree;76.92
3218;preferenceItemOne;38.46
3219;preferenceItemOneTwoThree;64.71
3219;preferenceItemOne;23.53
3220;preferenceItemOneTwoThree;30.77
3220;preferenceItemOne;7.69
3221;preferenceItemOneTwoThree;50
3221;preferenceItemOne;16.67
3222;preferenceItemOneTwoThree;28.57
3222;preferenceItemOne;14.29
3223;preferenceItemOneTwoThree;50
3223;preferenceItemOne;25
3224;preferenceItemOneTwoThree;76.92
3224;preferenceItemOne;38.46
3225;preferenceItemOneTwoThree;44.44
3225;preferenceItemOne;11.11
3226;preferenceItemOneTwoThree;42.86
3226;preferenceItemOne;35.71
3227;preferenceItemOneTwoThree;60
